(164252, 164508, 1.0)
(65139, 64662, 1.0)
(65139, 66246, 1.0)
(65139, 65554, 1.0)
(172039, 172051, 1.0)
(406507, 408033, 1.0)
(443901, 443905, 1.0)
(348401, 348444, 1.0)
(18422, 18720, 1.0)
(250234, 250349, 1.0)
(250234, 246985, 1.0)
(250234, 251489, 1.0)
(250234, 249985, 1.0)
(250234, 247145, 1.0)
(497071, 496897, 1.0)
(467635, 468292, 1.0)
(48726, 44159, 1.0)
(48726, 48916, 1.0)
(48726, 39303, 1.0)
(48726, 41078, 1.0)
(48726, 40193, 1.0)
(48726, 39788, 1.0)
(48726, 48060, 1.0)
(48726, 45603, 1.0)
(48726, 47341, 1.0)
(48726, 48637, 1.0)
(204853, 204726, 1.0)
(38288, 37672, 1.0)
(481077, 481120, 1.0)
(44159, 48916, 1.0)
(44159, 39303, 1.0)
(44159, 41078, 1.0)
(44159, 40193, 1.0)
(44159, 39788, 1.0)
(44159, 48060, 1.0)
(44159, 45603, 1.0)
(44159, 47341, 1.0)
(44159, 48637, 1.0)
(347573, 345970, 1.0)
(276063, 277019, 1.0)
(276063, 277503, 1.0)
(250349, 246985, 1.0)
(250349, 251489, 1.0)
(250349, 249985, 1.0)
(250349, 247145, 1.0)
(179301, 179620, 1.0)
(179301, 179630, 1.0)
(493798, 493827, 1.0)
(204119, 203667, 1.0)
(491783, 491860, 1.0)
(405547, 405123, 1.0)
(405547, 405654, 1.0)
(246985, 251489, 1.0)
(246985, 249985, 1.0)
(246985, 247145, 1.0)
(259018, 259372, 1.0)
(252841, 252741, 1.0)
(405815, 405819, 1.0)
(277019, 277503, 1.0)
(48916, 39303, 1.0)
(48916, 41078, 1.0)
(48916, 40193, 1.0)
(48916, 39788, 1.0)
(48916, 48060, 1.0)
(48916, 45603, 1.0)
(48916, 47341, 1.0)
(48916, 48637, 1.0)
(173080, 173305, 1.0)
(7015, 8644, 1.0)
(82757, 82631, 1.0)
(82757, 83075, 1.0)
(515977, 516115, 1.0)
(515977, 515861, 1.0)
(461715, 461585, 1.0)
(330164, 330078, 1.0)
(266257, 266212, 1.0)
(266257, 266261, 1.0)
(251489, 249985, 1.0)
(251489, 247145, 1.0)
(104576, 104638, 1.0)
(39303, 41078, 1.0)
(39303, 40193, 1.0)
(39303, 39788, 1.0)
(39303, 48060, 1.0)
(39303, 45603, 1.0)
(39303, 47341, 1.0)
(39303, 48637, 1.0)
(420304, 419587, 1.0)
(420304, 420130, 1.0)
(420304, 419794, 1.0)
(41078, 40193, 1.0)
(41078, 39788, 1.0)
(41078, 48060, 1.0)
(41078, 45603, 1.0)
(41078, 47341, 1.0)
(41078, 48637, 1.0)
(296246, 296282, 1.0)
(349575, 349539, 1.0)
(179620, 179630, 1.0)
(40193, 39788, 1.0)
(40193, 48060, 1.0)
(40193, 45603, 1.0)
(40193, 47341, 1.0)
(40193, 48637, 1.0)
(39788, 48060, 1.0)
(39788, 45603, 1.0)
(39788, 47341, 1.0)
(39788, 48637, 1.0)
(412415, 412807, 1.0)
(371875, 371777, 1.0)
(238660, 238787, 1.0)
(266212, 266261, 1.0)
(516115, 515861, 1.0)
(165004, 165143, 1.0)
(64662, 66246, 1.0)
(64662, 65554, 1.0)
(419587, 420130, 1.0)
(419587, 419794, 1.0)
(48060, 45603, 1.0)
(48060, 47341, 1.0)
(48060, 48637, 1.0)
(420130, 419794, 1.0)
(82631, 83075, 1.0)
(474434, 474369, 1.0)
(249985, 247145, 1.0)
(45603, 47341, 1.0)
(45603, 48637, 1.0)
(66246, 65554, 1.0)
(405123, 405654, 1.0)
(492279, 492165, 1.0)
(319577, 319447, 1.0)
(47341, 48637, 1.0)
