40288	79051
40288	11513
30708	63121
30708	9610
13913	32387
13913	15696
13913	78370
32387	15696
32387	78370
88196	9257
78906	76583
78906	32232
78906	82657
78906	32186
78906	48217
78906	33349
78906	44713
78906	65896
78906	25791
78906	80676
78906	43699
78906	34910
78906	98862
78906	77415
78906	6038
78906	76493
78906	1230
78906	77827
78906	18961
78906	58693
76583	32232
76583	82657
76583	32186
76583	48217
76583	33349
76583	44713
76583	65896
76583	25791
76583	80676
76583	43699
76583	34910
76583	98862
76583	77415
76583	6038
76583	76493
76583	1230
76583	77827
76583	18961
76583	58693
53096	71691
98103	85061
98103	98289
98103	70561
97962	93685
97962	46478
97962	96824
97962	41217
97962	15943
97962	8491
97962	67633
97962	6649
97962	45985
97962	51806
97962	71635
97962	40480
97962	88360
97962	52706
97962	5626
97962	23749
97962	88495
97962	15073
97962	87232
97962	66
97962	67600
97962	1595
97962	79051
97962	11513
63121	9610
36151	4116
36151	22401
36151	36958
14912	86475
14912	13773
79949	60678
79949	76351
82436	92312
66323	57906
6579	70890
6579	46433
6579	25601
6579	7616
6579	90511
6579	46353
6579	80809
6579	44609
6579	58223
6579	14101
6579	17532
23696	90020
93685	46478
93685	96824
93685	41217
93685	15943
93685	8491
93685	67633
93685	6649
93685	45985
93685	51806
93685	71635
93685	40480
93685	88360
93685	52706
93685	5626
93685	23749
93685	88495
93685	15073
93685	87232
93685	66
93685	67600
93685	1595
93685	79051
93685	11513
15696	78370
46478	96824
46478	41217
46478	15943
46478	8491
46478	67633
46478	6649
46478	45985
46478	51806
46478	71635
46478	40480
46478	88360
46478	52706
46478	5626
46478	23749
46478	88495
46478	15073
46478	87232
46478	66
46478	67600
46478	1595
46478	79051
46478	11513
96824	41217
96824	15943
96824	8491
96824	67633
96824	6649
96824	45985
96824	51806
96824	71635
96824	40480
96824	88360
96824	52706
96824	5626
96824	23749
96824	88495
96824	15073
96824	87232
96824	66
96824	67600
96824	1595
96824	79051
96824	11513
12167	82229
12167	37760
12167	15284
70890	46433
70890	25601
70890	7616
70890	90511
70890	46353
70890	80809
70890	44609
70890	58223
70890	14101
70890	17532
58768	15065
32232	82657
32232	32186
32232	48217
32232	33349
32232	44713
32232	65896
32232	25791
32232	80676
32232	43699
32232	34910
32232	98862
32232	77415
32232	6038
32232	76493
32232	1230
32232	77827
32232	18961
32232	58693
83515	33947
41217	15943
41217	8491
41217	67633
41217	6649
41217	45985
41217	51806
41217	71635
41217	40480
41217	88360
41217	52706
41217	5626
41217	23749
41217	88495
41217	15073
41217	87232
41217	66
41217	67600
41217	1595
41217	79051
41217	11513
85061	98289
85061	70561
15943	8491
15943	67633
15943	6649
15943	45985
15943	51806
15943	71635
15943	40480
15943	88360
15943	52706
15943	5626
15943	23749
15943	88495
15943	15073
15943	87232
15943	66
15943	67600
15943	1595
15943	79051
15943	11513
8491	67633
8491	6649
8491	45985
8491	51806
8491	71635
8491	40480
8491	88360
8491	52706
8491	5626
8491	23749
8491	88495
8491	15073
8491	87232
8491	66
8491	67600
8491	1595
8491	79051
8491	11513
67633	6649
67633	45985
67633	51806
67633	71635
67633	40480
67633	88360
67633	52706
67633	5626
67633	23749
67633	88495
67633	15073
67633	87232
67633	66
67633	67600
67633	1595
67633	79051
67633	11513
6649	45985
6649	51806
6649	71635
6649	40480
6649	88360
6649	52706
6649	5626
6649	23749
6649	88495
6649	15073
6649	87232
6649	66
6649	67600
6649	1595
6649	79051
6649	11513
45985	51806
45985	71635
45985	40480
45985	88360
45985	52706
45985	5626
45985	23749
45985	88495
45985	15073
45985	87232
45985	66
45985	67600
45985	1595
45985	79051
45985	11513
9517	58747
82657	32186
82657	48217
82657	33349
82657	44713
82657	65896
82657	25791
82657	80676
82657	43699
82657	34910
82657	98862
82657	77415
82657	6038
82657	76493
82657	1230
82657	77827
82657	18961
82657	58693
86177	4822
86177	44859
86177	5232
86177	21901
86177	78412
86177	24979
86177	28913
98324	69093
32186	48217
32186	33349
32186	44713
32186	65896
32186	25791
32186	80676
32186	43699
32186	34910
32186	98862
32186	77415
32186	6038
32186	76493
32186	1230
32186	77827
32186	18961
32186	58693
48217	33349
48217	44713
48217	65896
48217	25791
48217	80676
48217	43699
48217	34910
48217	98862
48217	77415
48217	6038
48217	76493
48217	1230
48217	77827
48217	18961
48217	58693
33349	44713
33349	65896
33349	25791
33349	80676
33349	43699
33349	34910
33349	98862
33349	77415
33349	6038
33349	76493
33349	1230
33349	77827
33349	18961
33349	58693
51806	71635
51806	40480
51806	88360
51806	52706
51806	5626
51806	23749
51806	88495
51806	15073
51806	87232
51806	66
51806	67600
51806	1595
51806	79051
51806	11513
86475	13773
46433	25601
46433	7616
46433	90511
46433	46353
46433	80809
46433	44609
46433	58223
46433	14101
46433	17532
44713	65896
44713	25791
44713	80676
44713	43699
44713	34910
44713	98862
44713	77415
44713	6038
44713	76493
44713	1230
44713	77827
44713	18961
44713	58693
4116	22401
4116	36958
98289	70561
4822	44859
4822	5232
4822	21901
4822	78412
4822	24979
4822	28913
25601	7616
25601	90511
25601	46353
25601	80809
25601	44609
25601	58223
25601	14101
25601	17532
7616	90511
7616	46353
7616	80809
7616	44609
7616	58223
7616	14101
7616	17532
90511	46353
90511	80809
90511	44609
90511	58223
90511	14101
90511	17532
71635	40480
71635	88360
71635	52706
71635	5626
71635	23749
71635	88495
71635	15073
71635	87232
71635	66
71635	67600
71635	1595
71635	79051
71635	11513
46353	80809
46353	44609
46353	58223
46353	14101
46353	17532
65896	25791
65896	80676
65896	43699
65896	34910
65896	98862
65896	77415
65896	6038
65896	76493
65896	1230
65896	77827
65896	18961
65896	58693
25791	80676
25791	43699
25791	34910
25791	98862
25791	77415
25791	6038
25791	76493
25791	1230
25791	77827
25791	18961
25791	58693
40480	88360
40480	52706
40480	5626
40480	23749
40480	88495
40480	15073
40480	87232
40480	66
40480	67600
40480	1595
40480	79051
40480	11513
80809	44609
80809	58223
80809	14101
80809	17532
60678	76351
44609	58223
44609	14101
44609	17532
58223	14101
58223	17532
88360	52706
88360	5626
88360	23749
88360	88495
88360	15073
88360	87232
88360	66
88360	67600
88360	1595
88360	79051
88360	11513
52706	5626
52706	23749
52706	88495
52706	15073
52706	87232
52706	66
52706	67600
52706	1595
52706	79051
52706	11513
5626	23749
5626	88495
5626	15073
5626	87232
5626	66
5626	67600
5626	1595
5626	79051
5626	11513
23749	88495
23749	15073
23749	87232
23749	66
23749	67600
23749	1595
23749	79051
23749	11513
80676	43699
80676	34910
80676	98862
80676	77415
80676	6038
80676	76493
80676	1230
80676	77827
80676	18961
80676	58693
44859	5232
44859	21901
44859	78412
44859	24979
44859	28913
97763	91999
82229	37760
82229	15284
14101	17532
88495	15073
88495	87232
88495	66
88495	67600
88495	1595
88495	79051
88495	11513
15073	87232
15073	66
15073	67600
15073	1595
15073	79051
15073	11513
43699	34910
43699	98862
43699	77415
43699	6038
43699	76493
43699	1230
43699	77827
43699	18961
43699	58693
37760	15284
36731	91057
36731	22826
34910	98862
34910	77415
34910	6038
34910	76493
34910	1230
34910	77827
34910	18961
34910	58693
91057	22826
98862	77415
98862	6038
98862	76493
98862	1230
98862	77827
98862	18961
98862	58693
77415	6038
77415	76493
77415	1230
77415	77827
77415	18961
77415	58693
6038	76493
6038	1230
6038	77827
6038	18961
6038	58693
5232	21901
5232	78412
5232	24979
5232	28913
21901	78412
21901	24979
21901	28913
87232	66
87232	67600
87232	1595
87232	79051
87232	11513
2849	27487
78412	24979
78412	28913
66	67600
66	1595
66	79051
66	11513
76493	1230
76493	77827
76493	18961
76493	58693
67600	1595
67600	79051
67600	11513
22401	36958
1230	77827
1230	18961
1230	58693
24979	28913
1595	79051
1595	11513
77827	18961
77827	58693
79051	11513
18961	58693
